Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),EL
NC,Charlotte-Mecklenburg Schools,NC,Waddell Language Academy,3.70297E+11,2015,Total enrollment,,,7,70,2,265,340,643,67,1394,92,46,64
NC,Charlotte-Mecklenburg Schools,NC,South Mecklenburg High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),9923261,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,South Mecklenburg High,3.70297E+11,2015,Salary Amount for Teachers,8109839,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,South Mecklenburg High,3.70297E+11,2015,Instructional Aides,121495,7,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,South Mecklenburg High,3.70297E+11,2015,School Administration Staff,610914,4.98,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,South Mecklenburg High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),1081013,17.41,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,South Mecklenburg High,3.70297E+11,2015,Non-Personnel Expenditures,782078,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,South Mecklenburg High,3.70297E+11,2015,Total enrollment,,,10,91,2,841,772,1126,97,2939,200,109,208
NC,Charlotte-Mecklenburg Schools,NC,Statesville Road Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2422972,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Statesville Road Elementary,3.70297E+11,2015,Salary Amount for Teachers,1723084,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Statesville Road Elementary,3.70297E+11,2015,Instructional Aides,210823,12,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Statesville Road Elementary,3.70297E+11,2015,School Administration Staff,175802,2.49,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Statesville Road Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),313261,7.46,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Statesville Road Elementary,3.70297E+11,2015,Non-Personnel Expenditures,278054,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Statesville Road Elementary,3.70297E+11,2015,Total enrollment,,,2,13,0,97,460,10,19,601,50,4,70
NC,Charlotte-Mecklenburg Schools,NC,Steele Creek Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3089101,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Steele Creek Elementary,3.70297E+11,2015,Salary Amount for Teachers,2402599,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Steele Creek Elementary,3.70297E+11,2015,Instructional Aides,191478,11,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Steele Creek Elementary,3.70297E+11,2015,School Administration Staff,175466,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Steele Creek Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),319557,6.42,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Steele Creek Elementary,3.70297E+11,2015,Non-Personnel Expenditures,256945,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Steele Creek Elementary,3.70297E+11,2015,Total enrollment,,,2,58,0,307,328,76,16,787,65,4,175
NC,Charlotte-Mecklenburg Schools,NC,Sterling Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3076715,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Sterling Elementary,3.70297E+11,2015,Salary Amount for Teachers,2154646,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Sterling Elementary,3.70297E+11,2015,Instructional Aides,192675,12,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Sterling Elementary,3.70297E+11,2015,School Administration Staff,246561,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Sterling Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),482831,9.14,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Sterling Elementary,3.70297E+11,2015,Non-Personnel Expenditures,340430,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Sterling Elementary,3.70297E+11,2015,Total enrollment,,,0,10,0,409,280,22,10,731,77,4,250
NC,Charlotte-Mecklenburg Schools,NC,Thomasboro Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3527975,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Thomasboro Academy,3.70297E+11,2015,Salary Amount for Teachers,2492440,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Thomasboro Academy,3.70297E+11,2015,Instructional Aides,192830,10,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Thomasboro Academy,3.70297E+11,2015,School Administration Staff,252136,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Thomasboro Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),590568,10.77,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Thomasboro Academy,3.70297E+11,2015,Non-Personnel Expenditures,423365,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Thomasboro Academy,3.70297E+11,2015,Total enrollment,,,4,85,2,121,505,19,13,749,77,8,112
NC,Charlotte-Mecklenburg Schools,NC,Chantilly Montessori,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),1609601,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Chantilly Montessori,3.70297E+11,2015,Salary Amount for Teachers,946945,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Chantilly Montessori,3.70297E+11,2015,Instructional Aides,315676,16.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Chantilly Montessori,3.70297E+11,2015,School Administration Staff,172141,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Chantilly Montessori,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),174838,3.25,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Chantilly Montessori,3.70297E+11,2015,Non-Personnel Expenditures,42606,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Chantilly Montessori,3.70297E+11,2015,Total enrollment,,,2,4,2,28,64,220,4,324,17,10,2
NC,Charlotte-Mecklenburg Schools,NC,Community House Middle,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),5063253,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Community House Middle,3.70297E+11,2015,Salary Amount for Teachers,4165574,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Community House Middle,3.70297E+11,2015,Instructional Aides,89496,4.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Community House Middle,3.70297E+11,2015,School Administration Staff,321605,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Community House Middle,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),486576,9.32,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Community House Middle,3.70297E+11,2015,Non-Personnel Expenditures,373408,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Community House Middle,3.70297E+11,2015,Total enrollment,,,2,292,2,193,214,1009,46,1758,92,67,34
NC,Charlotte-Mecklenburg Schools,NC,Martin Luther King Jr Middle,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),4078752,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Martin Luther King Jr Middle,3.70297E+11,2015,Salary Amount for Teachers,2820917,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Martin Luther King Jr Middle,3.70297E+11,2015,Instructional Aides,57716,4,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Martin Luther King Jr Middle,3.70297E+11,2015,School Administration Staff,430799,2.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Martin Luther King Jr Middle,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),769319,16.42,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Martin Luther King Jr Middle,3.70297E+11,2015,Non-Personnel Expenditures,496139,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Martin Luther King Jr Middle,3.70297E+11,2015,Total enrollment,,,0,25,2,475,484,22,10,1018,113,19,211
NC,Charlotte-Mecklenburg Schools,NC,Torrence Creek Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2229073,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Torrence Creek Elementary,3.70297E+11,2015,Salary Amount for Teachers,1432674,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Torrence Creek Elementary,3.70297E+11,2015,Instructional Aides,231829,12.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Torrence Creek Elementary,3.70297E+11,2015,School Administration Staff,184414,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Torrence Creek Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),380154,5.55,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Torrence Creek Elementary,3.70297E+11,2015,Non-Personnel Expenditures,129995,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Torrence Creek Elementary,3.70297E+11,2015,Total enrollment,,,2,43,2,40,58,343,28,516,62,10,25
NC,Charlotte-Mecklenburg Schools,NC,Mallard Creek High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),8426282,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mallard Creek High,3.70297E+11,2015,Salary Amount for Teachers,6692584,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mallard Creek High,3.70297E+11,2015,Instructional Aides,72714,10.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mallard Creek High,3.70297E+11,2015,School Administration Staff,528778,4,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mallard Creek High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),1132204,22.57,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mallard Creek High,3.70297E+11,2015,Non-Personnel Expenditures,587256,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mallard Creek High,3.70297E+11,2015,Total enrollment,,,13,124,0,235,1660,394,103,2529,188,61,64
NC,Charlotte-Mecklenburg Schools,NC,Elon Park Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3623228,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elon Park Elementary,3.70297E+11,2015,Salary Amount for Teachers,2878601,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elon Park Elementary,3.70297E+11,2015,Instructional Aides,231692,11,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elon Park Elementary,3.70297E+11,2015,School Administration Staff,221605,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elon Park Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),291327,5.25,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elon Park Elementary,3.70297E+11,2015,Non-Personnel Expenditures,179602,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elon Park Elementary,3.70297E+11,2015,Total enrollment,,,2,349,4,70,91,598,16,1130,53,7,94
NC,Charlotte-Mecklenburg Schools,NC,Olympic TEAM High School,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),1155779,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic TEAM High School,3.70297E+11,2015,Salary Amount for Teachers,813481,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic TEAM High School,3.70297E+11,2015,Instructional Aides,0,0,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic TEAM High School,3.70297E+11,2015,School Administration Staff,117166,1.25,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic TEAM High School,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),225131,4.94,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic TEAM High School,3.70297E+11,2015,Non-Personnel Expenditures,64912,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic TEAM High School,3.70297E+11,2015,Total enrollment,,,2,13,0,58,112,34,7,226,29,13,25
NC,Charlotte-Mecklenburg Schools,NC,Performance Learning Center,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),1025675,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Performance Learning Center,3.70297E+11,2015,Salary Amount for Teachers,582435,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Performance Learning Center,3.70297E+11,2015,Instructional Aides,49659,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Performance Learning Center,3.70297E+11,2015,School Administration Staff,116882,1,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Performance Learning Center,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),276698,6.04,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Performance Learning Center,3.70297E+11,2015,Non-Personnel Expenditures,66927,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Performance Learning Center,3.70297E+11,2015,Total enrollment,,,2,7,0,43,130,73,7,262,32,10,16
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Renaissance School,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2312992,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Renaissance School,3.70297E+11,2015,Salary Amount for Teachers,1874170,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Renaissance School,3.70297E+11,2015,Instructional Aides,104409,7,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Renaissance School,3.70297E+11,2015,School Administration Staff,125976,1.8,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Renaissance School,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),208435,3.48,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Renaissance School,3.70297E+11,2015,Non-Personnel Expenditures,38754,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Renaissance School,3.70297E+11,2015,Total enrollment,,,2,40,2,157,256,148,22,627,83,19,37
NC,Charlotte-Mecklenburg Schools,NC,Winget Park Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2219103,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winget Park Elementary,3.70297E+11,2015,Salary Amount for Teachers,1652857,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winget Park Elementary,3.70297E+11,2015,Instructional Aides,234055,13,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winget Park Elementary,3.70297E+11,2015,School Administration Staff,160630,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winget Park Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),171560,2.75,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winget Park Elementary,3.70297E+11,2015,Non-Personnel Expenditures,149263,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winget Park Elementary,3.70297E+11,2015,Total enrollment,,,2,31,4,112,157,190,10,506,62,7,52
NC,Charlotte-Mecklenburg Schools,NC,Bailey Middle,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),4785072,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Bailey Middle,3.70297E+11,2015,Salary Amount for Teachers,3916318,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Bailey Middle,3.70297E+11,2015,Instructional Aides,31032,5.66,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Bailey Middle,3.70297E+11,2015,School Administration Staff,353134,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Bailey Middle,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),484587,8.32,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Bailey Middle,3.70297E+11,2015,Non-Personnel Expenditures,283165,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Bailey Middle,3.70297E+11,2015,Total enrollment,,,4,34,4,163,130,1171,52,1558,98,61,43
NC,Charlotte-Mecklenburg Schools,NC,Highland Creek Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2716185,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Creek Elementary,3.70297E+11,2015,Salary Amount for Teachers,1890270,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Creek Elementary,3.70297E+11,2015,Instructional Aides,282352,15.66,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Creek Elementary,3.70297E+11,2015,School Administration Staff,236911,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Creek Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),306651,6.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Creek Elementary,3.70297E+11,2015,Non-Personnel Expenditures,189007,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Creek Elementary,3.70297E+11,2015,Total enrollment,,,2,34,0,43,277,307,22,685,74,10,16
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Math Eng Tech Science,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2060403,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Math Eng Tech Science,3.70297E+11,2015,Salary Amount for Teachers,1775375,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Math Eng Tech Science,3.70297E+11,2015,Instructional Aides,8718,1,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Math Eng Tech Science,3.70297E+11,2015,School Administration Staff,98792,1,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Math Eng Tech Science,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),177517,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Math Eng Tech Science,3.70297E+11,2015,Non-Personnel Expenditures,91205,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Math Eng Tech Science,3.70297E+11,2015,Total enrollment,,,2,55,0,118,211,214,25,625,32,13,19
NC,Charlotte-Mecklenburg Schools,NC,Cornelius Elementary,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),2405169,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cornelius Elementary,3.70297E+11,2017,Salary Amount for Teachers,1783332,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cornelius Elementary,3.70297E+11,2017,Instructional Aides,186886,9,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cornelius Elementary,3.70297E+11,2017,School Administration Staff,177014,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cornelius Elementary,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),257937,4.54,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cornelius Elementary,3.70297E+11,2017,Non-Personnel Expenditures,163603,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cotswold Elementary,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),3417374,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cotswold Elementary,3.70297E+11,2017,Salary Amount for Teachers,2502534,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cotswold Elementary,3.70297E+11,2017,Instructional Aides,229564,11,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cotswold Elementary,3.70297E+11,2017,School Administration Staff,193247,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cotswold Elementary,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),492029,5.33,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cotswold Elementary,3.70297E+11,2017,Non-Personnel Expenditures,165726,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Coulwood STEM Academy,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),3157484,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Coulwood STEM Academy,3.70297E+11,2017,Salary Amount for Teachers,2485677,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Coulwood STEM Academy,3.70297E+11,2017,Instructional Aides,94433,4,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Coulwood STEM Academy,3.70297E+11,2017,School Administration Staff,248536,2,,,,,,,,,,,
